id,name,price,original_price,discount,rating_average,review_count,brand,category
263033058,"Chậu tự tưới treo tường Monrovia, treo hoa ban công, trong nhà, sang trọng, tiện lợi, tiêu chuẩn châu Âu",25000,35000,10000,4.7,6,Monrovia,
262512971,Bình ga Blue Hàn Quốc 150 gram cho bật-lửa-hộp-quẹt kèm 5 đầu bơm,90000,90000,0,0.0,0,OEM,
260040913,"Phân Gà Greenhome, Aki Sfarm, Bao 1kg, Nhập Khẩu Nhật, Viên Nén, Hữu Cơ Sinh Học Bón Rau Sạch, Cây Ăn Quả, Hoa Hồng",24900,49800,24900,5.0,7,Đặng Gia Trang,
253390079,Hộp cơm Lock&Lock TOGO bằng nhựa chia ngăn kèm dao muỗng hộp sốt đi kèm HPL817 HPL979,149000,239000,90000,0.0,0,LocknLock,
249829748,Ly Giữ Nhiệt Inox 304 Iced Americano 600ml Kèm Ống Hút,79000,79000,0,4.7,14,PEALO,
197650456,"MÁY RỬA XE NHẬP KHẨU JAPAN 3500W,CÓ CHỈNH ÁP,TẶNG KÈM BÌNH TẠO BỌT",999000,999000,0,4.7,6,Berdywins,
197157654,"Màng Bọc Thực Phẩm , Đồ Ăn PE Shinsen Đạt Tiêu Chuẩn Tiêu Dùng Nhật Bản Đảm Bảo An Toàn Cho Người Sử Dụng - Chính Hãng inochi ( Tặng kèm khăn lau pakasa)",79000,157400,78400,5.0,5,Inochi,
193433927,Đèn Bàn Học Led Đọc Sách Làm Việc Học Tập Bảo Vệ Mắt Chống Cận - 2 Trục Đèn Chiếu Sáng - Gấp Gọn Tiện Lợi ,529000,529000,0,5.0,92,TRIỀU CƯƠNG TECH ,
193223161,Đèn bắt muỗi Rạng Đông DBM01 5W - Chính Hãng,299000,299000,0,5.0,3,Rạng Đông,
191918105,Bộ Bàn Chải Vệ Sinh Các Khe LocknLock ETM415 - 2 cái/bộ,23000,39000,16000,4.8,44,LocknLock,
191918103,Dụng cụ rửa chai và ly LocknLock ETM143DGRY - Màu xám đen,54000,83000,29000,4.8,53,LocknLock,
191140193,"Đất Trồng Cây Greenhome, Bao 6.5dm3 (3kg), Đầy Đủ Dinh Dưỡng, Tiện Lợi, Dễ Sử Dụng, Chuyên Trồng Rau, Hoa, Kiểng",19900,36000,16100,5.0,5,Lavamix,
181223608,Bộ vòi xịt vệ sinh rửa toilet inox 304 tăng áp Hobby home decor VSR1,149000,199000,50000,4.7,64,Hobby Home Decor,
155022095,"Pin SẠC 3V7 18650 hãng DP- Li01 dung lượng 2000mAh dùng cho đèn pin, quạt mini,",28600,28600,0,4.2,5,DP,
152446763,Cây Linh Sam Bonsai - cây cảnh bonsai + tặng phân bón cho cây,55000,110000,55000,4.3,30,OEM,
141349418,Cốc ly sứ có nắp Bát Tràng cao cấp - Cốc sứ uống trà - Cốc sứ uống nước đẹp có nắp giá rẻ,70000,70000,0,5.0,35,Bát Tràng,
138461137,"Combo 12 chiếc Kê đũa, gác đũa – Sự tinh tế trên bàn ăn ",90000,90000,0,5.0,9,Long Phương,
138456818,Màng bọc thực phẩm Laspalm chính hãng MBTP00006163 - 30cmx150m,120000,174900,54900,4.5,2,Las Palms Mission,
109090764,1 Mét Ron Chân Cửa Thanh Chắn Chân Cửa Nhôm Kèm Chổi Sẵn Keo Dán 50mm 60mm Ngăn Bụi Côn Trùng Gián Chuột Legaxi,103000,103000,0,5.0,9,Legaxi,
107793784,Bộ ga giường cotton Tici kẻ LIDACO cao cấp (Nhiều mẫu lựa chọn),156000,249000,93000,4.5,13,LIDACO,
74972494,"Hộp Đựng Thực Phẩm Nhựa Nhật Bản GAGI Mã GH01 Bảo Quản Thực Phẩm Dạng Lỏng Và Khô, Đựng Sữa Cho Bé, Dùng Được Cho Lò Vi Sóng Và Tủ Lạnh - Hàng Chính Hãng",42000,69000,27000,4.7,144,SPEVI,
71206737,Đèn Pin Laser 303 - Hàng Chính Hãng,128250,135000,6750,4.6,271,Essesa,
67425883,Bộ Muỗng Nĩa Trẻ Em ZOKU hình thú 3 món,339150,399000,59850,5.0,3,ZOKU,
57867024,Bộ Lau Nhà Xoay 360 Độ Sunhouse Ks-Cl350PO,310000,310000,0,1.0,1,Sunhouse,
46694285,"NỒI INOX CAO CẤP 3 LỚP ĐÁY LIỀN TRI-MAX 2353731, 2353732, 2353733, 2353734, 2353735, 2353736",800000,999000,199000,4.7,90,Elmich,
45597601,"Ron Dán Che Khe Cửa ,Chân Cửa Chống Gió Lùa , Chống Ồn , Bụi Bẩn, Ngăn Côn Trùng Chính Hãng 3M - Cuộn Dài 5m",89000,89000,0,4.3,335,3M,
32926026,2 Vỉ Pin Panasonic CR2032 ( CR 2032/1PT x 2 Vỉ ) Lithium 3V Chính Hãng,100000,100000,0,4.7,140,Panasonic,
10768545,Ổ Cắm Điện Quang ĐQ 002A-02 (3 Lỗ) dây 2m,85000,85000,0,4.8,6,Điện Quang,
2119173,Cây Lau Nhà Dạng Xịt Nước Lock&Lock ETM472,413000,642000,229000,4.6,1098,LocknLock,
781987,Gối Memory Foam 50D Lock & Lock HLW114 (61 x 34 x 10 cm),541000,833000,292000,4.6,874,LocknLock,
696457,Ổ Cắm Điện 4 Lỗ 3 Chấu 5m Philips SPN1248WC/74 (2500W),326000,369000,43000,4.3,14,Philips,
277740558,"Bình giữ nhiệt inox 304 Elmich EL8378, EL8379",900000,900000,0,0.0,0,Elmich,
277514599,"Thảm Lau Chân 3D Hình Họa Tiết Cute, Chống Trơn Trượt, Siêu Thẩm Nước 40x60cm - HÀNG CHÍNH HÃNG MINIIN",57960,69000,11040,0.0,0,MINIIN,
277438760,Nắp đậy dùng cho lò vi sóng Inomata - Hàng chính hãng,39000,42000,3000,0.0,0,INOMATA,
277436162,( MẪU MỚI ) Quả Lọc Trà Inox SUS 316L Quả Lọc Trà Gia Vị Thảo Quả Lỗ Lọc Siêu Mịn Kháng Khuẩn Công Nghệ CNC Cao Cấp ,65000,65000,0,0.0,0,OEM,
276582990,Dây Rút Tháo Được Có Thể Tái Sử Dụng,33250,35000,1750,0.0,0,NAVIVU,
276137468,"Ổ cắm đơn 2 chấu M3T426US-WE 16A, size S AvatarOn A",28400,28400,0,5.0,1,Schneider Electric,
276042420,"Thùng rác nhựa công cộng SUMIKA B240, dung tích 240L, có bánh xe",650000,650000,0,0.0,0,Sumika,
275627325,[KV] Ly giấy 12oz~354ml - Lốc 50 ly giấy trơn ,35500,35500,0,0.0,0,New Star Paper,
275587830,Bình giữ nhiệt Hydro Flask 21 OZ Standard Flex Straw Cap có nắp xoay - Hàng chính hãng(Season 2024),1350000,1350000,0,0.0,0,Hydro Flask,
275486722,"Máy ép trái cây, ép cam bằng tay (Inox nhỏ)- Hàng nhập khẩu",369000,369000,0,5.0,1,Rainy,
275220519,"Kệ chữ nhật trong HOKORI khung inox 2 / 3 tầng nhựa VIỆT NHẬT cao cấp đựng đồ đa năng - Văn phòng, vệ sinh, phòng khách - Hàng Việt Nam",189000,378000,189000,5.0,3,Việt Nhật,
274841797,"Bàn Học Gấp Gọn Có Khe Để Điện Thoại, Máy Tính Bảng, Khay Để Ly - Hàng Loại 1 (Giao ngẫu nhiên)",129000,165000,36000,4.6,9,PEAFLO,
274319099,Ly Giữ Nhiệt Hình Trụ Thấp Dung Tích 380ml ,72000,85000,13000,5.0,5,PEAFLO,
273396782,Thảm Lau Chân Nhà Tắm Phòng Khách Cao Cấp Chống Trượt Phần Lông Dày Tạo Cảm Giác Mềm Mại Thoải Mái Độ Bền Cao - Giao Màu Ngẫu Nhiên,22000,38000,16000,5.0,2,fofaHome,
273056288,"Bộ Tua Vít Sửa Chữa Đa Chức Năng Deli - 30 Đầu Vít Cao Cấp - Chất Liệu Siêu Bền, Thiết Kế Gọn Nhẹ Tinh Tế",30000,54000,24000,4.7,3,Deli,
263239664,Pin nút Lithium Philips CR2032P5B/97 vỉ 5 viên,88000,100000,12000,4.8,6,Philips,
247655560,Sủi nhựa Vikan 102mm 4061,79000,79000,0,0.0,0,VIKAN,
242497792,"Mặt thiết bị Panasonic dùng cho ổ cắm, công tắc dòng full (mặt 1-2-3-4-6) - Hàng chính hãng",15000,15000,0,0.0,0,Panasonic,
208324553,"Chuông Cửa Không Dây Thông Minh CTFAST CT - 01 (1 Nút Bấm, 1 Chuông ), Chống Nước, Khoảng Cách Sử Dụng Hiệu Quả 300 mét - Hàng Chính Hãng",150000,199000,49000,4.0,4,CTFAST,
197922889,"Cây Kìm Bấm Cúc Vành Áo Kim Loại Đa Năng Bộ Kìm Bấm Khuy Kèm 100 Cúc Bấm 9.5mm Thép Không Gỉ, Khoen Quần Áo Tiện Lợi - hàng Loại 1.  Chính Hãng MINIIN",29000,29000,0,4.1,27,MINIIN,
196568810,"Rèm Dán Cửa Sổ Phòng Ngủ-Trang Trí,Decor-Không Cần Khoan-Nhiều Kích Thước",69000,69000,0,5.0,39,MODERO,
189434234,"Pin AA (2A), AAA (3A) Maxell Alkaline LR3 LR6 Longer Lasting Power siêu bền chính hãng -vỉ 2 viên",14900,14900,0,4.6,23,Maxell,
186286485,"Ủng Bọc Giày Đi Mưa Cổ Cao Trong Suốt Có Dây Khóa Kéo Chống Bẩn, Chống Thấm",59000,59000,0,4.6,7,OEM,
176251088,Hộp Đựng Thực Phẩm Chữ Nhật Nhiều Cỡ Có Nắp Sản Xuất Theo Tiêu Chuẩn Nhật Bản Inochi ( Tặng kèm khăn lau đa năng pakasa ) - Hàng Chính Hãng ( Giao màu ngẫu nhiên),39000,78000,39000,5.0,4,Inochi,
144549662,"Hạt Giống Cà Pháo Trắng Cao Sản, Dễ Trồng, Siêu Trái - Hạt giống Rạng Đông",11800,11800,0,5.0,1,Hạt giống Rạng Đông,
144521010,"Hạt Giống Ớt Hiểm Sai Trái, Siêu Cay, Trồng Quanh Năm - Hạt giống Rạng Đông",11000,11000,0,5.0,1,Hạt giống Rạng Đông,
134863256,Đầu Chuyển 3 Chấu Thành 2 Chấu Để Sử Dụng Các Loại Ổ Cắm Thông Dụng Ở Việt Nam - Chính Hãng ,25000,50000,25000,4.5,15,PaKaSa,
129722011,Bật Lửa Mồi Lửa Bếp Gas Bếp Cồn An Toàn (Màu Sắc Ngẫu Nhiên) - Hàng Loại 1,29000,29000,0,0.0,0,OEM,
117195930,Pin Maxell Super Đỏ - Hộp 40 Viên Pin Tiểu AA (2A) 1.5V,106900,106900,0,5.0,121,Maxell,
115013188,Giá để giày thông minh Sanada,42000,42000,0,5.0,1,SANADA,
108856769,Hạt giống Cải bẹ Trắng VTS160,11440,11440,0,1.0,1,Sen Vàng Seeds,
74783850,"Lọ xay tiêu DandiHome inox 304, thủy tinh Borosilicat cao cấp trong suốt",115000,115000,0,4.8,122,DandiHome,
67812945,Kệ đỡ màn hình máy tính lắp ghép cải thiện tầm nhìn MS 07 ( 2 mẫu  tùy chọn ),38000,56000,18000,4.5,12,OEM,
53651774,"CỌ LƯNG SILICON, DÂY CỌ LƯNG SILICON - Xanh lá",56000,56000,0,5.0,1,OEM,
46289932,Chảo chống dính Rainy sâu lòng từ 22cm đến 44cm,133000,133000,0,5.0,5,Rainy,
45300792,"Đồng hồ báo thức điện tử để bàn màn hình đa chức năng thời gian, lịch, báo thức, nhiệt độ DH89",109000,125000,16000,4.3,26,OEM,
35919877,"Combo 10 bóng led EDISON ST64 tiết kiệm năng lượng dùng cho trang trí phòng khách, phòng ngủ, quán cafe...",255000,255000,0,5.0,1,Goldseee,
31541799,Đèn diệt muỗi và các loại côn trùng CON DƠI model CN03,620000,620000,0,4.5,192,CON DƠI,
26350629,Ron Dán Chân Cửa Legaxi Keo Đỏ Cải Tiến Ngăn Bụi và Côn Trùng 25 35 45 60 110mm ,53000,53000,0,4.5,808,Legaxi,
11341623,Hộp 40 viên pin 2A Maxell,103100,103100,0,4.8,325,Maxell,
